,url,title,dataset,used,original-tag,sub-category-tag,sub-category,category
718,https://github.com/google/oss-fuzz/issues/5713,oss-fuzz doesn't find known issues,oss,1.0,Fuzzers cannot detect known bug,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
719,https://github.com/google/oss-fuzz/issues/1251,Permission issue to access a ticket,oss,6.0,Oss-fuzz challenge: Dev could not access bug report of his project,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
720,https://github.com/google/oss-fuzz/issues/2991,Support for fuzzing more than one branch,oss,8.0,FP,None,None,None
721,https://github.com/google/oss-fuzz/issues/477,Provide documentation on how to create c++ projects,oss,8.0,Oss-fuzz lacks documentation on how to build c++ projects,O3,Documentation about how to use/integrate OSS-Fuzz is missing/unclear.,Documentation
722,https://github.com/google/oss-fuzz/issues/5316,go-ethereum: access denied errors (configuration + coverage reports),oss,3.0,Oss-fuzz: Developers cannot access project status on oss server,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
723,https://github.com/google/oss-fuzz/issues/2769,libfuzzer-gv support,oss,3.0,FP,None,None,None
724,https://github.com/google/oss-fuzz/issues/1809,Consider publishing all coverage reports in a single place,oss,5.0,FP,None,None,None
725,https://github.com/google/oss-fuzz/issues/2555,bad_build_check doesn't consider targets broken if they completely fail to run,oss,8.0,FP,None,None,None
726,https://github.com/google/oss-fuzz/issues/2937,CI integration guidelines,oss,4.0,Oss-fuzz has no guidelines/documentation for developers that want to integrate fuzzing into their CI,O3,Documentation about how to use/integrate OSS-Fuzz is missing/unclear.,Documentation
727,https://github.com/google/oss-fuzz/issues/708,libidn fuzz targets are broken,oss,6.0,FP,None,None,None
728,https://github.com/google/oss-fuzz/issues/6983,Builds not happening for some projects,oss,1.0,FP,None,None,None
729,https://github.com/google/oss-fuzz/issues/5450,[CI] libFuzzer builds done for engineless project,oss,8.0,FP,None,None,None
730,https://github.com/google/oss-fuzz/issues/6770,CFL: Come up with a better interface than run_fuzzers and build_fuzzers,oss,2.0,FP,None,None,None
731,https://github.com/google/oss-fuzz/issues/1542,Build failures on several projects (BAD BUILD: ... does not seem to be compiled with UBSan),oss,5.0,Oss-fuzz challenge: Fuzzer configuration change by oss-fuzz dev breaks project fuzzing,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
732,https://github.com/google/oss-fuzz/issues/7650,base images not being rebuild,oss,8.0,FP,None,None,None
733,https://github.com/google/oss-fuzz/issues/2375,Figure out how projects can link directly against Clang's libFuzzer,oss,6.0,FP,None,None,None
734,https://github.com/google/oss-fuzz/issues/2764,Update project examples in the New Project Guide,oss,7.0,FP,None,None,None
735,https://github.com/google/oss-fuzz/issues/2485,Need help fixing issue,oss,3.0,Text information does not help to fix bugs,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
736,https://github.com/google/oss-fuzz/issues/693,Shared corpus sets?,oss,4.0,Fuzzers have poor ability to reuse good generations (mutations that break one of the fuzz target) on other fuzz targets,F13,Developers are not able to save or re-use corpus.,Reproducibility
737,https://github.com/google/oss-fuzz/issues/868,Performance reports links to log examples are not always correct,oss,5.0,FP,None,None,None
738,https://github.com/google/oss-fuzz/issues/2219,tpm2-tss project is broken,oss,3.0,Developer need to change fuzzer binaries file names to be compatible with oss-fuzz,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
739,https://github.com/google/oss-fuzz/issues/546,gRPC build failing.,oss,2.0,FP,None,None,None
740,https://github.com/google/oss-fuzz/issues/4553,Bugs that were granted grace period after being already disclosed never get disclosed afterwards,oss,3.0,FP,None,None,None
741,https://github.com/google/oss-fuzz/issues/4470,"How is this ""verified"" - i can still repro it",oss,8.0,Flaky fuzzing bug,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
742,https://github.com/google/oss-fuzz/issues/5757,[openjdk] Pre-integration questions,oss,6.0,FP,None,None,None
743,https://github.com/google/oss-fuzz/issues/42,git clone should create shallow copies,oss,5.0,FP,None,None,None
744,https://github.com/google/oss-fuzz/issues/1788,Enhancement: integration with continuous integration,oss,1.0,FP,None,None,None
745,https://github.com/google/oss-fuzz/issues/4476,[grok] false positive,oss,4.0,Oss-fuzz bug still open even if bug fixed in project,O14,Bug status is not correct in the issue tracking system.,Reliability
746,https://github.com/google/oss-fuzz/issues/7174,"""RuntimeError: Failed to build"" when using build_specified_commit.py",oss,1.0,Oss-fuzz: Infrastructure design limit ability to checkout to specific commit (branch/pr) for fuzzing,O5,OSS-Fuzz misses desired functionalities/features.,Functionality
747,https://github.com/google/oss-fuzz/issues/6584,clusterfuzzlite: support private repos,oss,5.0,FP,None,None,None
748,https://github.com/google/oss-fuzz/issues/1302,500 in fuzer-stats,oss,1.0,Oss-fuzz: Developers cannot access project status on oss server,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
749,https://github.com/google/oss-fuzz/issues/2681,Feature request: Option to select the corpus for a fuzzer,oss,5.0,FP,None,None,None
750,https://github.com/google/oss-fuzz/issues/1292,irssi build failure,oss,6.0,FP,None,None,None
751,https://github.com/google/oss-fuzz/issues/1478,use_value_profile,oss,6.0,FP,None,None,None
752,https://github.com/google/oss-fuzz/issues/7249,Deadline extension for Issue 40884,oss,7.0,FP,None,None,None
753,https://github.com/google/oss-fuzz/issues/182,fuzz graphviz,oss,6.0,FP,None,None,None
754,https://github.com/google/oss-fuzz/issues/133,Document ClusterFuzz items in Glossary and FAQ,oss,2.0,FP,None,None,None
755,https://github.com/google/oss-fuzz/issues/5275,"Speed up afl++ with precompiled AFL in base-builder, enable tests",oss,7.0,FP,None,None,None
756,https://github.com/google/oss-fuzz/issues/1361,Linkify source for sourceforge,oss,8.0,FP,None,None,None
757,https://github.com/google/oss-fuzz/issues/7417,Replace sed usage with docker tagging,oss,3.0,FP,None,None,None
758,https://github.com/google/oss-fuzz/issues/415,ffmpeg doesn't build with AFL,oss,2.0,Wrong compiler version with fuzzer causes build failure ,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
759,https://github.com/google/oss-fuzz/issues/2760,Better poppler fuzzing,oss,6.0,FP,None,None,None
760,https://github.com/google/oss-fuzz/issues/2927,Incorrect hyperlink markdown in CONTRIBUTING.md,oss,4.0,FP,None,None,None
761,https://github.com/google/oss-fuzz/issues/283,New dictionary merge code can pass an empty dictionary causing startup crash,oss,8.0,FP,None,None,None
762,https://github.com/google/oss-fuzz/issues/9,Leak detection doesn't work,oss,8.0,fuzzer generates false positive for leak detection,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
763,https://github.com/google/oss-fuzz/issues/374,Issue building project with Bazel,oss,1.0,FP,None,None,None
764,https://github.com/google/oss-fuzz/issues/2094,How to run AFL?,oss,5.0,OSS-fuzz challenge: Dev doesn't know how to setup AFL to be compatible with oss-fuzz,O3,Documentation about how to use/integrate OSS-Fuzz is missing/unclear.,Documentation
765,https://github.com/google/oss-fuzz/issues/6871,AFL miscompile with AFL_LLVM_LAF_ALL=1 ?,oss,3.0,Bug in AFL compiler causes compile error ,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
766,https://github.com/google/oss-fuzz/issues/4519,[grok] playing whack-a-mole with two address fuzzer issues,oss,3.0,False positive due to bug in the fuzzer,F8,Bugs in fuzzer lead to build failures or abnormal/inconsistent fuzzing behaviors. ,Reliability
767,https://github.com/google/oss-fuzz/issues/1209,Closure status on testcase-detail page.,oss,3.0,FP,None,None,None
768,https://github.com/google/oss-fuzz/issues/5038,Documentation fixes,oss,7.0,FP,None,None,None
769,https://github.com/google/oss-fuzz/issues/1057,libidn build is broken,oss,3.0,FP,None,None,None
770,https://github.com/google/oss-fuzz/issues/6884,Make AFL builds reliably reproducible,oss,4.0,Oss-fuzz AFL builds are difficult to reproduce for developers (difficult to reproduce exact same AFL settings),O18,Oss-fuzz configurations lead to confusing / unreported / hard-to-reproduce issues.,Usability
771,https://github.com/google/oss-fuzz/issues/2520,Integrate Thunderbird project,oss,4.0,FP,None,None,None
772,https://github.com/google/oss-fuzz/issues/3548,issue with apt-get install with base-image,oss,1.0,Issue in external tool (Docker) causes build to crash,F10,Issues in build tools or external dependencies lead to crash/build faiures.,Reliability
773,https://github.com/google/oss-fuzz/issues/6438,"CIFuzz seems to fail due to ""UnicodeDecodeError"" from time to time",oss,7.0,FP,None,None,None
774,https://github.com/google/oss-fuzz/issues/1161,libssh build failing,oss,6.0,FP,None,None,None
775,https://github.com/google/oss-fuzz/issues/1295,ClusterFuzz bot leaving same comment on Monorail over and over again,oss,5.0,FP,None,None,None
776,https://github.com/google/oss-fuzz/issues/6868,Python packages installed with apt-get can't be found by Python,oss,4.0,FP,None,None,None
777,https://github.com/google/oss-fuzz/issues/3731,[CIFuzz]: CIFuzz seems to be incompatible with forks,oss,1.0,FP,None,None,None
778,https://github.com/google/oss-fuzz/issues/320,Use libFuzzer's -use_value_profile=1 on a fraction of runs,oss,7.0,FP,None,None,None
779,https://github.com/google/oss-fuzz/issues/394,specifying keywords in project.yaml (for cross pollination),oss,3.0,FP,None,None,None
780,https://github.com/google/oss-fuzz/issues/153,openssl fuzzer doesn't build anymore,oss,5.0,File name change by OSS-fuzz breaks a build,O1,Updates of OSS-Fuzz lead to project crash/build failures.,Compatibility
781,https://github.com/google/oss-fuzz/issues/469,tor build failing,oss,5.0,FP,None,None,None
782,https://github.com/google/oss-fuzz/issues/2521,New fuzzing targets aren't properly added?,oss,1.0,FP,None,None,None
783,https://github.com/google/oss-fuzz/issues/7198,Coverage build is failing because corpus files are missing,oss,6.0,Oss-fuzz: build finish successfully on local but it does not on CI because corpus files are missing,O12,Key resources unavailable on OSS-Fuzz lead to project crash/build faulures.,Reliability
784,https://github.com/google/oss-fuzz/issues/1110,Systemd Build is Broken,oss,4.0,FP,None,None,None
785,https://github.com/google/oss-fuzz/issues/7513,Update GDB in base-runner-debug,oss,3.0,FP,None,None,None
786,https://github.com/google/oss-fuzz/issues/1205,dlplibs build failing,oss,3.0,Cannot build because of git repository unaccessible error,O11,Connection issues on OSS-Fuzz lead to project crash/build faulures.,Reliability
787,https://github.com/google/oss-fuzz/issues/6529,clusterfuzzlite: Deleting unaffected fuzzers should not happen when uploading a build,oss,4.0,FP,None,None,None
788,https://github.com/google/oss-fuzz/issues/7318,Add customize-able project labels (that apply to all fuzz targets),oss,7.0,FP,None,None,None
789,https://github.com/google/oss-fuzz/issues/4462,[grok] 3 fixed and 3 unreproducible bugs,oss,6.0,FP,None,None,None
790,https://github.com/google/oss-fuzz/issues/7284,Advice linking to libxml2 statically,oss,1.0,FP,None,None,None
791,https://github.com/google/oss-fuzz/issues/2120,False positive due to stack memory limit?,oss,6.0,Developer cannot reproduce bug found by oss-fuzz,F14,Developers are struggling to reproduce build failures or bugs detected by fuzzing.,Reproducibility
792,https://github.com/google/oss-fuzz/issues/3732,CIFuzz attempts to fetch a non-existent remote in some recent PRs,oss,6.0,CIFuzz jobs crash because they try to fetch a non-existent remote,F10,Issues in build tools or external dependencies lead to crash/build faiures.,Reliability
793,https://github.com/google/oss-fuzz/issues/3549,guidance on debugging failed build,oss,5.0,Developer struggle to debug failed build,O4,OSS-Fuzz does not provide clear guidance on how to reproduce the bug.,Documentation
794,https://github.com/google/oss-fuzz/issues/6554,Fuzz builds through GitHub Actions fail with the latest Docker images,oss,8.0,Compiler update crashes fuzz builds,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
795,https://github.com/google/oss-fuzz/issues/273,Revision information in testcases is often not present and inconsistent,oss,7.0,Bug tracker naming convention makes it difficult to know which revision are impacted,O16,Disorganized/missing information on issue trackers makes it difficult to locate the problem.,Usability
796,https://github.com/google/oss-fuzz/issues/3174,OSS-Fuzz minimizing over and over again on some crashes,oss,6.0,Fuzzer crash when output is huge (output overflow),F5,The fuzzer has scalability issues when facing large inputs/fuzzing targets/corpora.,Performance
797,https://github.com/google/oss-fuzz/issues/2574,Link between test case and issue is gone.,oss,3.0,Link between test case and issue on oss-fuzz was deleted but the issue was not closed.,O14,Bug status is not correct in the issue tracking system.,Reliability
798,https://github.com/google/oss-fuzz/issues/1344,starting at step zero,oss,8.0,Developer cannot reproduce oss-fuzz bug and can't find clear documentation for steps to reproduce,O4,OSS-Fuzz does not provide clear guidance on how to reproduce the bug.,Documentation
799,https://github.com/google/oss-fuzz/issues/468,grpc build failing,oss,2.0,FP,None,None,None
800,https://github.com/google/oss-fuzz/issues/1752,Deactivate leak detection when building with build_fuzzers,oss,7.0,Leak detection interfering with fuzzer compilation,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
801,https://github.com/google/oss-fuzz/issues/324,report indirect leaks,oss,3.0,FP,None,None,None
802,https://github.com/google/oss-fuzz/issues/6268,Support for LLVM 13 fuzzing,oss,4.0,Compiler update crashes coverage build,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
803,https://github.com/google/oss-fuzz/issues/2585,gsutil failing to rsync during GraphicsMagick coverage builds,oss,1.0,FP,None,None,None
804,https://github.com/google/oss-fuzz/issues/4714,view_restrictions does not give access to detailed reports,oss,3.0,FP,None,None,None
805,https://github.com/google/oss-fuzz/issues/6181,CIFuzz check succeeds despite finding crash bugs,oss,8.0,Oss-fuzz: CiFuzz generated logs are misleading devs (devs unsure if there are crashes or not),O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
806,https://github.com/google/oss-fuzz/issues/1807,Fuzzer that needs to link against cpython to fuzz,oss,3.0,Developer tries to understand how to use python during fuzzing without having to install it at runtime,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
807,https://github.com/google/oss-fuzz/issues/7146,CVEs based on OSS-Fuzz reports,oss,4.0,FP,None,None,None
808,https://github.com/google/oss-fuzz/issues/152,"file timeouts with title ""Timeout"", not ""Hang""",oss,7.0,FP,None,None,None
809,https://github.com/google/oss-fuzz/issues/2568,[Open vSwitch] Problem reproducing build failure reported by oss-fuzz,oss,1.0,Fuzz target takes too long and causes fuzzer to timeout,F6,Bad fuzzing targets lead to fuzzing failure or inconsistent results.,Reliability
810,https://github.com/google/oss-fuzz/issues/4495,Weird CI failures / potential differences with GCB builder,oss,7.0,CI build fails on OSS-Fuzz but works locally,O2,Compatibility of environment or dependencies between project and OSS-Fuzz lead to project crash/build failures.,Compatibility
811,https://github.com/google/oss-fuzz/issues/1517,"Support code coverage report generation without a corpus using run_fuzzer->then running coverage command, also update docs",oss,6.0,FP,None,None,None
812,https://github.com/google/oss-fuzz/issues/3449,[ghostscript] Mysterious corpus related build error.,oss,4.0,Corpus bug generate unclear build output (difficult to debug),F11,Issues in corpus lead to build failures or unreliable results.,Reliability
813,https://github.com/google/oss-fuzz/issues/7227,Build status running way too often.,oss,6.0,FP,None,None,None
814,https://github.com/google/oss-fuzz/issues/142,Rename ossfuzz/base-libfuzzer image,oss,2.0,FP,None,None,None
815,https://github.com/google/oss-fuzz/issues/4371,CI doing coverage builds on arbitrary projects,oss,3.0,FP,None,None,None
816,https://github.com/google/oss-fuzz/issues/4879,"[CIFuzz] MSAN test consistently failing with ""No space left on device""",oss,7.0,Corpora takes too much disk space,F5,The fuzzer has scalability issues when facing large inputs/fuzzing targets/corpora.,Performance
817,https://github.com/google/oss-fuzz/issues/3227,Sanitizer minimized should not remove UBSAN_OPTIONS=silence_unsigned_overflow=1,oss,2.0,Oss-fuzz configuration silences integer overflow which confuses developers trying to reproduce crashes,O18,Oss-fuzz configurations lead to confusing / unreported / hard-to-reproduce issues.,Usability
818,https://github.com/google/oss-fuzz/issues/760,Could you close fixed tickets ?,oss,4.0,Bug is fixed but does not get closed on oss-fuzz,O14,Bug status is not correct in the issue tracking system.,Reliability
819,https://github.com/google/oss-fuzz/issues/3815,[CIFuzz]: consider making reporting of bugs in a new target optional.,oss,8.0,FP,None,None,None
820,https://github.com/google/oss-fuzz/issues/4169,Rename and re-document LIB_FUZZING_ENGINE_DEPRECATED,oss,6.0,FP,None,None,None
821,https://github.com/google/oss-fuzz/issues/871,Some links in performance report are not working,oss,8.0,FP,None,None,None
822,https://github.com/google/oss-fuzz/issues/644,monorail: add fuzzer program name in summary + label column,oss,2.0,Output management: Too many fuzzer so need to find a good way to manage/display all the outputs (good dashboard),O16,Disorganized/missing information on issue trackers makes it difficult to locate the problem.,Usability
823,https://github.com/google/oss-fuzz/issues/856,brotli build is failing,oss,5.0,FP,None,None,None
824,https://github.com/google/oss-fuzz/issues/2151,[openh264] Perrmission to CC,oss,8.0,FP,None,None,None
825,https://github.com/google/oss-fuzz/issues/4931,Please fix OSSFuzz build failure with libjpeg-turbo,oss,1.0,(Lack of Knowledge) Very big learning curve for developer that just got involved with oss-fuzz and fuzzing,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
826,https://github.com/google/oss-fuzz/issues/5940,Access to varnish project,oss,4.0,FP,None,None,None
827,https://github.com/google/oss-fuzz/issues/5923,Access Denied Issue,oss,3.0,Oss-fuzz: Developers cannot access project status on oss server,O9,Developers do not have access to project status/fuzzer logs/bug reports on OSS-Fuzz.        ,Permission
828,https://github.com/google/oss-fuzz/issues/3221,build_specified_commit_test.py fails,oss,6.0,The fuzzing tests were not deterministic and relied on inconsistent data (leading to different results each time),F6,Bad fuzzing targets lead to fuzzing failure or inconsistent results.,Reliability
829,https://github.com/google/oss-fuzz/issues/1192,open62541 build broken,oss,1.0,Environment setup problem: versioning issues,F2,Incompability between fuzzing environment and project leads to build failures.,Compatibility
830,https://github.com/google/oss-fuzz/issues/4270,base-clang image seems to be broken,oss,5.0,Bad Memory allocation causes build crash,F16,"Developers have difficulties in setting up, building or using fuzzer.",Usability
831,https://github.com/google/oss-fuzz/issues/2379,[Solidity] build failure cause unknown,oss,8.0,Developer is getting build failure on oss-fuzz but output is not clear as to why,O17,"Information in fuzzing reports can be missing, unclear, misleading or even wrong.",Usability
832,https://github.com/google/oss-fuzz/issues/815,Instrumentation of c-ares fuzzers,oss,3.0,fuzzer target is too small,F6,Bad fuzzing targets lead to fuzzing failure or inconsistent results.,Reliability
833,https://github.com/google/oss-fuzz/issues/3432,[CIFuzz] Should we ignore timeouts and OOMs?,oss,8.0,Oss-fuzz runs out of memory in infinite loop and times out without reporting crash,O15,Bugs in OSS-Fuzz causes fuzzer misbehave or produce wrong results.,Reliability
